SKU,Encontrado,Stock,Stock Futuro
300VZ-VANGRI-TEA,NO,0,0
300VZ-VANGRI-WHT,NO,0,0
299VZ-ATLHAW-BLK,NO,0,0
299VZ-ATLHAW-WHT,NO,0,0
299VZ-BOSCEL-BLK,NO,0,0
299VZ-BOSCEL-WHT,NO,0,0
299VZ-BRONET-BLK,NO,0,0
299VZ-BRONET-WHT,NO,0,0
299VZ-CHAHOR-TEA,NO,0,0
299VZ-CHAHOR-WHT,NO,0,0
299VZ-CHIBUL-BLK,NO,0,0
299VZ-CHIBUL-WHT,NO,0,0
299VZ-CLECAV-WHT,NO,0,0
299VZ-CLECAV-YEL,NO,0,0
299VZ-DETPIS-RED,NO,0,0
299VZ-DETPIS-WHT,NO,0,0
299VZ-GOLWAR-WHT,NO,0,0
299VZ-GOLWAR-YEL,NO,0,0
299VZ-HOUROC-GRY,NO,0,0
299VZ-HOUROC-WHT,NO,0,0
299VZ-LACLIP-ROY,NO,0,0
299VZ-LACLIP-WHT,NO,0,0
299VZ-LALAKE-PUR,NO,0,0
299VZ-LALAKE-WHT,NO,0,0
299VZ-MILBUC-WHT,NO,0,0
299VZ-MINTIM-BLK,NO,0,0
299VZ-MINTIM-WHT,NO,0,0
299VZ-NEWPEL-STN,NO,0,0
299VZ-NEWPEL-WHT,NO,0,0
299VZ-NYKNIC-WHT,NO,0,0
299VZ-OAKCIT-NVY,NO,0,0
299VZ-OAKCIT-WHT,NO,0,0
299VZ-ORLMAG-WHT,NO,0,0
299VZ-PHIL76-ROY,NO,0,0
299VZ-PHIL76-WHT,NO,0,0
299VZ-PORTRA-BLK,NO,0,0
299VZ-PORTRA-WHT,NO,0,0
299VZ-SACKIN-WHT,NO,0,0
299VZ-SASPUR-GRY,NO,0,0
299VZ-SASPUR-WHT,NO,0,0
299VZ-TORRAP-BLK,NO,0,0
299VZ-TORRAP-WHT,NO,0,0
299VZ-WASWIZ-RED,NO,0,0
299VZ-WASWIZ-WHT,NO,0,0
EU1112-DENNUG-RED,NO,0,0
EU1112-DENNUG-ROY,NO,0,0
EU1113-ATLHAW-WHT,NO,0,0
EU1113-BOSCEL-WHT,NO,0,0
EU1113-BUFBRA-WHT,NO,0,0
EU1113-CHAHOR-WHT,NO,0,0
EU1113-CHIBUL-WHT,NO,0,0
EU1113-CLECAV-WHT,NO,0,0
EU1113-DENNUG-WHT,NO,0,0
EU1113-GOLWAR-WHT,NO,0,0
EU1113-LACLIP-WHT,NO,0,0
EU1113-LALAKE-WHT,NO,0,0
EU1113-MIAHEA-WHT,NO,0,0
EU1113-MILBUC-WHT,NO,0,0
EU1113-MINTIM-WHT,NO,0,0
EU1113-NJNETS-WHT,NO,0,0
EU1113-NYKNIC-WHT,NO,0,0
EU1113-ORLMAG-WHT,NO,0,0
EU1113-PHIL76-WHT,NO,0,0
EU1113-PORTRA-WHT,NO,0,0
EU1113-SACKIN-WHT,NO,0,0
TFTS18302-NVY,NO,0,0
TFTS18302-TUR,NO,0,0
TFTS18301-GRY,NO,0,0
TFTS18301-NVY,NO,0,0
BH78RI-HRO-R-LFE,NO,0,0
BH78RI-NOP-B-LFH,NO,0,0
NBATS523120-WHT,SI,0,0
NBATS523120-WHT2,SI,0,0
NBATS523119-PUR,SI,0,0
NBATS523119-GRN,SI,0,0
NBATS323130-WHT2,SI,0,0
NBATS323130-WHT1,SI,0,0
NBATS323130-WHT,SI,0,0
NBATS323130-RED,SI,0,0
NBATS323130-PUR1,SI,0,0
NBATS323130-PUR,SI,0,0
NBATS623111-LIL,SI,0,0
NBATS623111-GRN,SI,0,0
NBASW623106-GRN,SI,0,0
NBASW623106-LIL,SI,0,0
319VZ-PHIL76-GRY,NO,0,0
319VZ-PHIL76-RED,NO,0,0
319VZ-PHIL76-WHT,NO,0,0
319VZ-PORTRA-BLK,NO,0,0
319VZ-PORTRA-RED,NO,0,0
319VZ-PORTRA-WHT,NO,0,0
319VZ-SASPUR-BLK,NO,0,0
EU1113-SASPUR-WHT,NO,0,0
EU1113-SFWARR-WHT,NO,0,0
EU1113-SEASUP-WHT,NO,0,0
EU1113-TORRAP-WHT,NO,0,0
EU1113-UTAJAZ-WHT,NO,0,0
EU1113-VANGRI-WHT,NO,0,0
EU1110-ATLHAW-BLK,NO,0,0
EU1110-BOSCEL-BLK,NO,0,0
EU1110-BRONET-ROY,NO,0,0
EU1110-CHAHOR-PUR,NO,0,0
EU1110-CHIBUL-BLK,NO,0,0
EU1110-CLECAV-BLK,NO,0,0
EU1110-DALMAV-GRY,NO,0,0
EU1110-DETPIS-RYL,NO,0,0
EU1110-GOLWAR-ROY,NO,0,0
EU1110-HOUROC-RED,NO,0,0
EU1110-INDPAC-BLK,NO,0,0
EU1110-LACLIP-RED,NO,0,0
EU1110-LALAKE-PUR,NO,0,0
EU1110-MINTIM-WHT,NO,0,0
EU1110-NYKNIC-BLK,NO,0,0
EU1110-ORLMAG-GRY,NO,0,0
EU1110-PHIL76-RED,NO,0,0
EU1110-PORTRA-GRY,NO,0,0
EU1110-SACKIN-WHT,NO,0,0
EU1110-SASPUR-GRY,NO,0,0
EU1110-TORRAP-GRY,NO,0,0
WS-SSMVP27WBVNE-TT,NO,0,0
WS-SSMVP27WBVNE-NY,NO,0,0
329-FGYEJH-LALAKE,NO,0,0
318-FGYPEW-NYKNIC,NO,0,0
B-NSHOT17WBP-LN,NO,0,0
B-NSHOT17WBP-NT,NO,0,0
GT18H586953B+1,NO,0,0
M2270CBS,NO,0,0
M2270B+1,NO,0,0
W5923G586788CBS,NO,0,0
W5923G586788001,NO,0,0
M2270G586954023,NO,0,0
W5923G586788023,NO,0,0
M2270G586954AYDE,NO,0,0
W5923G586952B+1,NO,0,0
M2270G586954001,NO,0,0
W5923G586952023,NO,0,0
PSGSB52207-NVY,SI,0,0
W5923G586952AYDE,NO,0,0
W5923B586952TJC,NO,0,0
W5923B586788TJC,NO,0,0
GT18H586953AYDE,NO,0,0
W5950B586952A2CF,NO,0,0
GT18H586953001,NO,0,0
NBAPJ62202-PUR,SI,0,0
GT18H586953100,NO,0,0
GT18H586956001,NO,0,0
GT18H586956100,NO,0,0
DISPLAYNBA,NO,0,0
GT18H586956AYDE,NO,0,0
NBAHD321003-BLK2,SI,0,0
GT18H586920100,NO,0,0
GT18H586920Z0Q,NO,0,0
NBASH623104-LIL,SI,0,0
NBASH623104-BUR,SI,0,0
NBALG623104-GRY,SI,0,0
NBALG623104-BLK,SI,0,0
NBAJK623103-BGE,SI,0,0
NBAJK623103-GRN,SI,0,0
NBAJK623103-LIL,SI,0,0
NBAHD623108-LIL,SI,0,0
MCSH3172011-NVY,NO,0,0
MCSH3172012-NVY,NO,0,0
MCSH3172013-NVY,NO,0,0
BCJS517201-NVY,NO,0,0
BCJS517201-BLU,NO,0,0
BCJS517201-BUR,NO,0,0
BCJS517208-NVY,NO,0,0
UMJS5ES02-NVY,NO,0,0
UMJS5ES02-WHT,NO,0,0
UMJS5ES01-NVY,NO,0,0
UMJS5ES01-WHT,NO,0,0
UMSH5ES01-NVY,NO,1,0
UMSH5ES01-WHT,NO,1,0
UMJK5ES01-NVY,NO,0,0
UMLP5ES01-NVY,NO,0,0
UMPL5ES01-NVY,NO,0,0
UMPL5ES01-WHT,NO,0,0
UMJS5ES03-NVY,NO,0,0
UMJS5ES03-WHT,NO,0,0
UMSH5ES03-NVY,NO,12,0
UMSH5ES03-WHT,NO,0,0
UMJK5ES02 -NVY,NO,0,0
UMSH5ES02-NVY,NO,0,0
UMSH5ES02-WHT,NO,0,0
UMBIB5ES01-GRN,NO,0,0
UMBIB5ES01-YEL,NO,0,0
UMBIB5ES01-ORN,NO,0,0
UMGKST5ES01-YEL,NO,0,0
